Order_ID,Customer_ID,Customer_Age,Customer_Type,Restaurant_Name,Restaurant_Rating,Cuisine,Order_Value,Discount_Applied,Payment_Method,Distance,Traffic_Level,Weather,Delivery_Time,Late_Delivery,Partner_Experience_Years,Vehicle_Type,Order_Time,Day_of_Week,Is_Weekend,Festival_Season,Delivery_Status
2671,1491,58,Regular,Food Palace,4.1,Indian,891.8,27.39,UPI,8.22,Low,Stormy,59.23,1,2.6,Bike,2025-03-11 13:38:00,Tuesday,0,0,Late
2672,1287,46,Premium,Spicy Hub,3.7,Indian,422.33,29.73,Cash,6.04,Low,Clear,39.42,0,4.3,Bike,2025-03-06 22:16:00,Thursday,0,1,On-Time
2673,1260,33,New,Urban Kitchen,3.1,Fast Food,554.84,13.73,UPI,12.43,High,Stormy,149.52,1,4.9,Cycle,2025-02-15 17:34:00,Saturday,1,0,Late
2674,2789,53,Regular,Urban Kitchen,4.4,Italian,1165.76,32.44,Cash,2.08,Low,Stormy,18.63,0,3.7,Bike,2025-03-10 04:48:00,Monday,0,0,On-Time
2675,4718,58,New,Spicy Hub,3.5,Desserts,1117.84,37.04,Card,12.18,High,Stormy,193.84,1,4.9,Cycle,2025-01-16 18:50:00,Thursday,0,1,Late
2676,4048,39,Premium,Spicy Hub,3.6,Fast Food,182.16,3.76,UPI,4.06,High,Rainy,53.91,1,2.8,Scooter,2025-03-23 22:14:00,Sunday,1,0,Late
2677,2046,28,Regular,Spicy Hub,4.2,Italian,1124.58,20.0,Card,13.45,Medium,Clear,78.42,1,2.5,Bike,2025-01-05 03:22:00,Sunday,1,0,Late
2678,3181,49,New,Food Palace,3.8,Indian,678.57,13.15,Card,10.28,High,Rainy,82.89,1,5.0,Cycle,2025-02-16 03:52:00,Sunday,1,0,Late
2679,2131,57,New,Urban Kitchen,3.0,Fast Food,532.44,6.74,Cash,11.6,Low,Clear,54.12,1,0.7,Scooter,2025-03-03 11:47:00,Monday,0,0,Late
2680,2902,45,New,Urban Kitchen,3.3,Fast Food,960.41,8.7,UPI,4.13,High,Clear,39.32,0,1.7,Cycle,2025-02-09 08:29:00,Sunday,1,0,On-Time
2681,3406,51,Premium,Food Palace,3.0,Italian,403.96,17.24,Cash,5.65,Medium,Rainy,48.46,1,4.5,Bike,2025-01-09 00:56:00,Thursday,0,0,Late
2682,1274,40,Premium,Food Palace,3.7,Indian,885.71,33.75,UPI,9.33,Medium,Rainy,73.33,1,4.0,Cycle,2025-02-07 23:49:00,Friday,0,0,Late
2683,4396,37,Premium,Food Palace,3.6,Indian,933.07,8.27,UPI,11.91,Low,Stormy,95.87,1,4.1,Cycle,2025-03-19 10:50:00,Wednesday,0,0,Late
2684,1291,54,Premium,Urban Kitchen,3.4,Chinese,254.71,29.73,Cash,13.41,High,Clear,75.82,1,3.4,Cycle,2025-02-17 08:29:00,Monday,0,0,Late
2685,1702,53,Premium,Urban Kitchen,5.0,Fast Food,605.05,23.79,Card,11.88,Medium,Rainy,97.04,1,3.8,Cycle,2025-01-07 02:21:00,Tuesday,0,0,Cancelled
2686,3083,54,Regular,Urban Kitchen,4.2,Desserts,876.53,35.6,UPI,13.24,Low,Stormy,94.4,1,4.9,Cycle,2025-03-13 07:12:00,Thursday,0,0,Late
2687,1741,26,New,Spicy Hub,3.9,Desserts,593.43,10.13,Cash,12.46,Low,Rainy,73.56,1,4.9,Bike,2025-03-23 04:57:00,Sunday,1,0,Late
2688,2288,30,Premium,Urban Kitchen,4.6,Chinese,801.24,38.39,Card,4.53,Low,Rainy,33.59,0,0.8,Scooter,2025-03-15 12:12:00,Saturday,1,0,On-Time
2689,1121,60,Premium,Urban Kitchen,3.5,Italian,282.28,8.97,Cash,2.49,Medium,Rainy,21.04,0,4.8,Cycle,2025-02-13 13:31:00,Thursday,0,0,Cancelled
2690,4411,56,New,Spicy Hub,4.8,Chinese,861.19,24.72,Card,10.88,Low,Clear,59.95,1,4.2,Scooter,2025-01-09 11:35:00,Thursday,0,0,Late
2691,4355,41,Regular,Food Palace,4.8,Indian,712.17,11.09,Cash,13.32,Low,Stormy,128.27,1,2.9,Bike,2025-01-26 23:21:00,Sunday,1,0,Late
2692,1514,29,New,Food Palace,3.8,Desserts,1145.2,9.99,Card,14.18,Low,Stormy,115.91,1,4.8,Cycle,2025-03-17 20:38:00,Monday,0,0,Late
2693,1644,31,New,Urban Kitchen,4.3,Fast Food,1063.1,31.04,UPI,9.82,Low,Rainy,65.68,1,4.9,Bike,2025-01-15 21:00:00,Wednesday,0,0,Late
2694,2330,47,Premium,Spicy Hub,3.1,Indian,295.91,18.06,UPI,6.39,Low,Stormy,43.84,0,4.0,Cycle,2025-01-31 12:51:00,Friday,0,0,On-Time
2695,4143,22,New,Spicy Hub,3.6,Chinese,600.37,10.99,UPI,9.11,Medium,Stormy,66.44,1,0.8,Scooter,2025-02-04 16:35:00,Tuesday,0,0,Late
2696,4087,22,Regular,Urban Kitchen,3.4,Desserts,397.29,31.72,UPI,2.31,Low,Stormy,17.99,0,2.5,Scooter,2025-02-17 03:08:00,Monday,0,0,On-Time
2697,3789,36,Premium,Urban Kitchen,4.4,Indian,244.61,35.53,UPI,13.73,Medium,Stormy,137.81,1,1.0,Cycle,2025-03-04 19:44:00,Tuesday,0,0,Late
2698,4285,58,Regular,Spicy Hub,3.2,Desserts,155.32,16.34,Card,9.82,High,Stormy,162.78,1,2.0,Cycle,2025-01-06 20:12:00,Monday,0,1,Late
2699,2375,53,Regular,Urban Kitchen,3.7,Chinese,921.03,37.62,UPI,2.3,Medium,Rainy,21.58,0,1.9,Bike,2025-02-17 07:30:00,Monday,0,0,On-Time
2700,3118,41,New,Urban Kitchen,4.1,Italian,465.66,26.69,Cash,10.03,High,Stormy,85.08,1,3.1,Bike,2025-01-28 09:34:00,Tuesday,0,0,Late
2701,3513,35,New,Urban Kitchen,3.7,Chinese,665.59,36.87,Cash,7.73,Medium,Rainy,55.86,1,0.6,Bike,2025-02-07 01:40:00,Friday,0,0,Late
2702,4676,37,Premium,Urban Kitchen,4.6,Italian,689.06,9.99,UPI,7.51,Low,Clear,45.77,1,3.0,Scooter,2025-02-11 11:49:00,Tuesday,0,0,Late
2703,2978,42,Regular,Spicy Hub,4.4,Italian,666.03,14.18,Cash,12.38,Medium,Stormy,206.53,1,2.7,Scooter,2025-03-16 13:20:00,Sunday,1,1,Late
2704,4578,48,Premium,Spicy Hub,3.1,Chinese,866.71,1.87,Card,4.51,Low,Stormy,39.79,0,2.1,Bike,2025-01-07 10:29:00,Tuesday,0,0,On-Time
2705,3202,38,Regular,Spicy Hub,3.1,Desserts,797.69,16.46,Card,13.91,Low,Rainy,85.98,1,2.7,Cycle,2025-03-17 05:53:00,Monday,0,0,Late
2706,2685,50,New,Urban Kitchen,4.5,Chinese,907.0,36.16,Cash,1.47,Medium,Rainy,19.47,0,2.5,Bike,2025-02-26 14:15:00,Wednesday,0,1,On-Time
2707,4289,47,Regular,Food Palace,3.8,Chinese,1139.25,17.44,Cash,14.8,Medium,Stormy,159.16,1,0.8,Bike,2025-02-16 09:22:00,Sunday,1,0,Cancelled
2708,3657,20,Premium,Urban Kitchen,4.0,Fast Food,1169.39,5.19,Cash,13.54,Medium,Clear,78.1,1,3.6,Bike,2025-02-16 11:43:00,Sunday,1,0,Late
2709,1990,55,New,Food Palace,3.9,Indian,1004.94,15.55,UPI,12.91,High,Clear,84.52,1,3.4,Cycle,2025-02-02 07:44:00,Sunday,1,0,Late
2710,4664,52,Regular,Urban Kitchen,3.4,Fast Food,582.52,6.81,UPI,1.31,High,Clear,15.41,0,1.5,Bike,2025-02-19 17:16:00,Wednesday,0,0,On-Time
2711,1899,56,Regular,Urban Kitchen,4.0,Fast Food,410.07,27.41,Cash,10.86,High,Clear,85.8,1,2.1,Scooter,2025-01-10 21:01:00,Friday,0,0,Late
2712,1208,59,New,Urban Kitchen,4.4,Desserts,441.21,0.02,Card,13.12,Medium,Rainy,73.31,1,4.2,Bike,2025-03-12 08:24:00,Wednesday,0,0,Late
2713,3783,59,New,Urban Kitchen,4.3,Chinese,834.72,34.41,Cash,2.96,Medium,Stormy,25.1,0,2.4,Scooter,2025-02-25 16:45:00,Tuesday,0,0,On-Time
2714,4822,34,Regular,Urban Kitchen,3.0,Indian,1093.19,21.08,Card,12.9,Low,Rainy,64.24,1,0.8,Cycle,2025-03-05 15:58:00,Wednesday,0,0,Late
2715,4471,38,New,Spicy Hub,3.8,Indian,993.01,15.46,Cash,3.87,Low,Stormy,32.27,0,0.8,Scooter,2025-01-25 03:18:00,Saturday,1,0,On-Time
2716,4146,34,Premium,Urban Kitchen,3.9,Desserts,912.49,27.29,Cash,2.9,Medium,Clear,34.98,0,1.1,Scooter,2025-01-18 13:31:00,Saturday,1,1,On-Time
2717,1835,19,Premium,Urban Kitchen,3.8,Italian,231.29,0.48,Card,5.03,Low,Clear,24.5,0,0.5,Scooter,2025-01-20 11:17:00,Monday,0,0,On-Time
2718,3271,60,Regular,Spicy Hub,3.2,Indian,259.49,35.86,Card,9.2,Medium,Stormy,73.6,1,4.7,Scooter,2025-02-18 20:19:00,Tuesday,0,0,Late
2719,4353,56,Premium,Food Palace,3.4,Indian,799.26,5.18,Cash,1.03,Medium,Rainy,16.24,0,4.7,Cycle,2025-01-08 13:39:00,Wednesday,0,0,On-Time
2720,3290,51,Premium,Urban Kitchen,3.7,Desserts,494.18,16.03,UPI,10.88,Low,Rainy,73.74,1,3.0,Scooter,2025-01-22 09:38:00,Wednesday,0,0,Late
2721,4502,59,New,Spicy Hub,4.4,Desserts,496.84,7.21,UPI,8.15,Low,Clear,38.03,0,2.8,Scooter,2025-02-02 16:30:00,Sunday,1,0,On-Time
2722,1280,51,New,Urban Kitchen,3.8,Italian,579.25,12.7,UPI,3.08,High,Clear,32.54,0,0.5,Scooter,2025-01-01 23:02:00,Wednesday,0,0,On-Time
2723,3366,39,New,Spicy Hub,4.0,Fast Food,1194.8,26.95,Cash,1.96,Medium,Clear,21.79,0,1.0,Bike,2025-03-02 01:46:00,Sunday,1,0,On-Time
2724,4163,48,New,Food Palace,4.7,Chinese,1093.18,17.92,Card,1.68,Medium,Rainy,15.8,0,1.3,Bike,2025-01-04 00:15:00,Saturday,1,0,On-Time
2725,2916,27,Regular,Spicy Hub,3.8,Indian,274.11,6.67,UPI,7.24,Low,Stormy,61.85,1,2.0,Bike,2025-03-16 12:22:00,Sunday,1,0,Late
2726,2959,33,Premium,Food Palace,4.3,Italian,1134.05,4.31,UPI,2.39,Low,Clear,20.34,0,4.3,Bike,2025-01-05 22:15:00,Sunday,1,0,On-Time
2727,4379,24,Premium,Urban Kitchen,3.4,Desserts,1020.31,36.95,Card,9.9,Medium,Clear,65.87,1,1.0,Scooter,2025-02-20 05:05:00,Thursday,0,0,Late
2728,1617,42,Regular,Spicy Hub,4.5,Indian,188.56,31.96,Cash,2.93,High,Stormy,41.38,0,1.5,Cycle,2025-02-02 06:12:00,Sunday,1,0,On-Time
2729,1322,56,New,Food Palace,4.3,Desserts,788.47,4.33,Cash,10.18,Medium,Clear,56.69,1,4.7,Scooter,2025-01-19 02:23:00,Sunday,1,0,Late
2730,3931,41,New,Food Palace,3.7,Desserts,632.59,11.48,Card,5.96,High,Clear,52.49,1,0.6,Scooter,2025-02-14 23:39:00,Friday,0,0,Late
2731,4227,32,Premium,Spicy Hub,4.0,Indian,552.9,21.57,Card,6.32,High,Stormy,65.96,1,2.1,Bike,2025-03-17 05:47:00,Monday,0,0,Late
2732,1627,28,Premium,Food Palace,3.4,Desserts,734.44,33.71,UPI,3.14,Medium,Rainy,27.01,0,0.6,Cycle,2025-01-14 21:02:00,Tuesday,0,0,On-Time
2733,4505,19,Premium,Urban Kitchen,4.7,Chinese,775.66,37.17,Cash,7.23,Medium,Rainy,46.72,1,4.9,Bike,2025-01-29 11:52:00,Wednesday,0,0,Late
2734,1032,54,Premium,Spicy Hub,4.3,Chinese,547.06,25.05,Cash,5.27,High,Stormy,50.17,1,3.3,Scooter,2025-02-13 23:20:00,Thursday,0,0,Late
2735,2839,59,New,Urban Kitchen,4.8,Chinese,1077.37,38.83,UPI,11.03,Low,Rainy,64.68,1,3.6,Cycle,2025-02-10 18:54:00,Monday,0,0,Late
2736,1824,18,Premium,Urban Kitchen,3.4,Desserts,453.94,35.61,Cash,3.42,Medium,Rainy,30.16,0,4.7,Scooter,2025-03-17 16:37:00,Monday,0,0,On-Time
2737,3783,32,New,Urban Kitchen,3.2,Chinese,432.49,38.34,UPI,4.73,Medium,Rainy,40.72,0,1.8,Bike,2025-02-26 07:14:00,Wednesday,0,1,On-Time
2738,2233,44,New,Spicy Hub,3.5,Desserts,824.44,18.21,UPI,8.75,Medium,Rainy,71.77,1,1.1,Scooter,2025-01-14 11:31:00,Tuesday,0,0,Late
2739,1859,31,Regular,Urban Kitchen,3.0,Indian,552.69,2.75,Cash,12.09,High,Clear,93.3,1,3.8,Cycle,2025-02-20 07:19:00,Thursday,0,0,Late
2740,2274,36,Regular,Food Palace,3.9,Fast Food,343.71,14.85,UPI,8.31,Medium,Stormy,92.53,1,0.7,Scooter,2025-02-23 04:16:00,Sunday,1,0,Late
2741,2533,50,New,Urban Kitchen,4.7,Indian,435.37,36.13,Cash,14.98,High,Rainy,142.14,1,4.6,Cycle,2025-01-06 08:16:00,Monday,0,0,Late
2742,4075,52,New,Food Palace,4.1,Fast Food,349.66,27.08,Card,10.98,High,Rainy,111.25,1,4.9,Scooter,2025-02-15 22:52:00,Saturday,1,0,Late
2743,4469,22,New,Food Palace,4.4,Chinese,1178.34,7.09,Card,5.56,High,Rainy,41.33,0,2.9,Scooter,2025-01-29 06:01:00,Wednesday,0,0,On-Time
2744,4310,42,New,Food Palace,3.7,Fast Food,1058.64,1.74,UPI,7.01,Low,Stormy,64.96,1,3.9,Cycle,2025-01-17 05:01:00,Friday,0,0,Late
2745,2239,25,Regular,Urban Kitchen,3.8,Fast Food,1147.9,1.42,UPI,11.44,Medium,Clear,55.57,1,3.4,Bike,2025-03-13 10:52:00,Thursday,0,0,Late
2746,4122,48,Premium,Food Palace,3.3,Fast Food,1065.18,14.32,Card,9.76,Medium,Rainy,72.31,1,1.2,Scooter,2025-02-16 22:58:00,Sunday,1,0,Late
2747,4088,45,Premium,Urban Kitchen,4.5,Chinese,1160.07,11.83,UPI,3.3,Medium,Clear,21.67,0,2.8,Cycle,2025-01-23 04:23:00,Thursday,0,0,On-Time
2748,1056,33,Premium,Food Palace,4.5,Indian,529.87,7.45,UPI,5.65,Medium,Clear,37.6,0,3.0,Scooter,2025-01-16 23:35:00,Thursday,0,0,On-Time
2749,2773,29,Regular,Spicy Hub,4.1,Indian,295.89,36.59,UPI,14.0,Medium,Clear,58.68,1,3.6,Scooter,2025-03-31 13:09:00,Monday,0,0,Late
2750,4452,45,New,Urban Kitchen,4.3,Chinese,1194.39,39.84,Card,13.01,High,Clear,103.81,1,0.8,Bike,2025-03-05 01:44:00,Wednesday,0,0,Late
2751,2556,33,New,Urban Kitchen,4.6,Italian,577.55,12.79,UPI,7.49,Low,Clear,37.11,0,1.2,Cycle,2025-02-10 16:51:00,Monday,0,0,On-Time
2752,1870,35,Regular,Spicy Hub,3.1,Desserts,308.42,5.0,UPI,6.64,Low,Stormy,41.28,0,5.0,Cycle,2025-01-31 09:18:00,Friday,0,0,On-Time
2753,1426,28,Premium,Food Palace,4.8,Desserts,1076.15,1.29,Cash,11.52,Low,Rainy,88.98,1,3.4,Scooter,2025-03-02 15:35:00,Sunday,1,0,Late
2754,4371,53,Premium,Food Palace,5.0,Indian,196.04,9.37,Cash,6.55,Low,Stormy,68.7,1,2.5,Scooter,2025-02-23 00:11:00,Sunday,1,0,Late
2755,3366,21,Regular,Urban Kitchen,3.1,Fast Food,578.26,16.66,Cash,14.52,High,Rainy,129.5,1,3.2,Scooter,2025-03-20 09:08:00,Thursday,0,0,Late
2756,1241,39,Premium,Food Palace,4.5,Fast Food,816.8,9.49,UPI,13.24,High,Rainy,125.74,1,3.8,Cycle,2025-02-06 14:04:00,Thursday,0,0,Late
2757,2549,35,Regular,Urban Kitchen,4.6,Fast Food,1020.61,38.06,Cash,3.12,Low,Stormy,35.73,0,2.7,Scooter,2025-02-26 00:40:00,Wednesday,0,1,On-Time
2758,2507,49,Premium,Spicy Hub,4.7,Chinese,950.54,28.84,UPI,14.96,Low,Rainy,112.1,1,1.7,Scooter,2025-02-08 20:48:00,Saturday,1,0,Late
2759,1592,60,New,Urban Kitchen,3.6,Indian,318.62,35.84,Cash,9.34,High,Stormy,134.48,1,4.2,Bike,2025-01-27 14:58:00,Monday,0,1,Late
2760,1119,45,Regular,Food Palace,3.7,Fast Food,550.62,38.92,Cash,1.08,Low,Clear,15.34,0,4.9,Bike,2025-01-07 04:11:00,Tuesday,0,0,On-Time
2761,3741,45,Regular,Spicy Hub,4.0,Desserts,1162.0,15.82,Card,1.37,Low,Clear,11.77,0,1.5,Scooter,2025-03-17 14:58:00,Monday,0,0,On-Time
2762,4042,39,New,Urban Kitchen,4.1,Chinese,229.38,11.46,UPI,2.23,Medium,Stormy,27.42,0,4.4,Cycle,2025-01-31 20:44:00,Friday,0,0,On-Time
2763,4844,37,Premium,Food Palace,4.4,Desserts,1169.58,20.4,Card,9.94,High,Clear,68.4,1,3.1,Scooter,2025-02-03 15:49:00,Monday,0,0,Late
2764,3614,54,Premium,Urban Kitchen,4.3,Desserts,991.38,31.45,Card,3.67,High,Rainy,32.24,0,3.4,Cycle,2025-03-20 13:36:00,Thursday,0,0,Cancelled
2765,2321,35,Regular,Food Palace,4.4,Chinese,1197.1,1.22,UPI,2.28,Low,Rainy,20.36,0,0.8,Scooter,2025-01-13 17:35:00,Monday,0,0,On-Time
2766,3211,48,New,Food Palace,4.7,Italian,923.83,35.88,Card,5.52,High,Clear,35.06,0,0.9,Scooter,2025-03-04 03:39:00,Tuesday,0,0,On-Time
2767,2345,34,Premium,Food Palace,4.5,Italian,883.55,13.59,Card,6.32,High,Rainy,47.41,1,4.8,Cycle,2025-03-10 13:05:00,Monday,0,0,Late
2768,2673,20,Regular,Food Palace,3.6,Fast Food,191.01,29.7,Card,5.63,High,Clear,59.88,1,3.7,Scooter,2025-01-15 14:11:00,Wednesday,0,1,Late
2769,1137,30,New,Spicy Hub,4.6,Italian,760.09,11.47,UPI,11.28,Medium,Rainy,62.75,1,3.2,Cycle,2025-01-22 22:15:00,Wednesday,0,0,Late
2770,1057,18,New,Spicy Hub,4.1,Italian,1062.06,35.31,Card,7.23,Medium,Clear,40.49,0,2.8,Bike,2025-03-06 13:21:00,Thursday,0,0,On-Time
2771,3947,19,Premium,Spicy Hub,4.8,Fast Food,977.55,5.06,UPI,9.54,High,Clear,68.9,1,5.0,Scooter,2025-02-07 03:34:00,Friday,0,0,Late
2772,4701,43,New,Urban Kitchen,4.5,Desserts,517.83,14.87,Card,11.14,Low,Clear,54.7,1,2.7,Cycle,2025-03-20 13:28:00,Thursday,0,0,Late
2773,3646,38,New,Urban Kitchen,4.6,Desserts,435.09,5.87,Card,5.09,Medium,Stormy,51.05,1,2.8,Scooter,2025-03-01 19:12:00,Saturday,1,0,Late
2774,1672,41,New,Urban Kitchen,3.1,Chinese,685.24,14.72,Card,8.49,Low,Rainy,56.78,1,2.4,Bike,2025-01-26 02:44:00,Sunday,1,0,Late
2775,2504,25,New,Food Palace,3.4,Desserts,865.43,36.99,UPI,8.54,High,Clear,57.42,1,4.4,Scooter,2025-01-19 17:50:00,Sunday,1,0,Late
2776,4395,54,Premium,Food Palace,3.9,Desserts,158.52,17.73,Card,6.17,Low,Rainy,44.54,0,3.5,Cycle,2025-01-13 22:38:00,Monday,0,0,On-Time
2777,2652,52,Regular,Urban Kitchen,3.7,Indian,616.27,18.21,Cash,11.85,Low,Rainy,55.6,1,2.5,Bike,2025-02-28 10:26:00,Friday,0,0,Late
2778,3826,45,Premium,Food Palace,4.8,Chinese,689.6,23.24,UPI,3.28,High,Rainy,29.35,0,1.5,Cycle,2025-03-20 12:58:00,Thursday,0,0,On-Time
2779,1113,60,Premium,Urban Kitchen,4.9,Chinese,697.87,7.68,UPI,4.73,Low,Stormy,52.19,1,2.2,Scooter,2025-01-01 19:44:00,Wednesday,0,1,Late
2780,1523,32,New,Spicy Hub,3.8,Fast Food,742.97,9.67,Cash,2.1,Medium,Stormy,19.58,0,0.6,Cycle,2025-01-30 21:39:00,Thursday,0,0,On-Time
2781,3286,54,Regular,Food Palace,3.7,Italian,961.58,28.65,Cash,9.55,Medium,Rainy,62.52,1,4.3,Cycle,2025-02-12 17:08:00,Wednesday,0,0,Late
2782,1201,42,Premium,Urban Kitchen,3.8,Fast Food,570.94,16.21,Card,2.37,Medium,Rainy,21.24,0,4.9,Cycle,2025-01-18 11:12:00,Saturday,1,0,Cancelled
2783,3950,37,New,Urban Kitchen,3.6,Chinese,228.41,6.09,UPI,1.63,Medium,Rainy,26.92,0,1.8,Cycle,2025-03-15 15:38:00,Saturday,1,1,On-Time
2784,3243,25,New,Urban Kitchen,3.2,Indian,827.98,39.86,Cash,4.25,Low,Rainy,38.67,0,1.8,Scooter,2025-03-22 14:57:00,Saturday,1,0,On-Time
2785,4876,33,Premium,Urban Kitchen,4.0,Italian,401.63,37.29,Card,14.74,High,Stormy,135.42,1,4.2,Scooter,2025-02-27 04:53:00,Thursday,0,0,Late
2786,1552,31,New,Food Palace,3.5,Chinese,1085.3,36.58,Card,6.86,High,Clear,41.45,0,3.5,Scooter,2025-01-27 21:58:00,Monday,0,0,On-Time
2787,2595,50,Regular,Food Palace,4.3,Desserts,554.67,14.3,UPI,1.01,Low,Stormy,22.82,0,4.1,Bike,2025-02-16 21:13:00,Sunday,1,1,On-Time
2788,4389,37,Regular,Urban Kitchen,4.4,Chinese,726.23,10.77,Cash,14.99,High,Stormy,165.35,1,3.2,Bike,2025-03-27 15:05:00,Thursday,0,0,Late
2789,4437,40,Regular,Urban Kitchen,4.7,Indian,160.16,8.81,UPI,10.32,Low,Stormy,128.31,1,4.5,Cycle,2025-01-04 11:52:00,Saturday,1,1,Late
2790,3933,44,Regular,Urban Kitchen,3.7,Italian,924.85,29.65,UPI,9.5,Low,Stormy,96.23,1,1.8,Scooter,2025-02-16 19:12:00,Sunday,1,0,Late
2791,1924,59,New,Spicy Hub,4.6,Fast Food,375.02,13.76,Card,13.24,Medium,Rainy,90.53,1,0.7,Scooter,2025-02-05 11:39:00,Wednesday,0,0,Late
2792,3777,50,New,Food Palace,4.5,Desserts,445.99,8.76,Card,13.97,Medium,Stormy,92.05,1,3.1,Bike,2025-03-19 08:28:00,Wednesday,0,0,Late
2793,4888,28,Premium,Food Palace,5.0,Chinese,355.39,24.42,UPI,6.88,Low,Rainy,48.33,1,4.5,Bike,2025-01-24 18:19:00,Friday,0,0,Late
2794,1828,41,Regular,Food Palace,3.0,Indian,1073.78,17.79,UPI,14.04,Low,Rainy,85.44,1,2.7,Scooter,2025-01-30 12:08:00,Thursday,0,0,Late
2795,3563,25,Premium,Food Palace,4.5,Indian,504.9,14.05,UPI,2.66,Low,Rainy,18.3,0,1.2,Scooter,2025-02-07 02:23:00,Friday,0,0,On-Time
2796,1222,41,Regular,Spicy Hub,4.8,Fast Food,536.67,28.97,Cash,2.16,Low,Rainy,21.02,0,3.2,Cycle,2025-03-27 09:17:00,Thursday,0,0,On-Time
2797,3090,30,Regular,Spicy Hub,4.7,Indian,627.57,31.01,Cash,3.7,High,Rainy,29.46,0,3.0,Cycle,2025-01-15 16:09:00,Wednesday,0,0,On-Time
2798,1405,38,Regular,Food Palace,3.5,Fast Food,904.86,19.6,Cash,11.51,High,Stormy,96.33,1,2.8,Cycle,2025-03-10 07:15:00,Monday,0,0,Late
2799,2028,31,Regular,Spicy Hub,4.7,Chinese,1098.71,22.88,UPI,11.55,Medium,Clear,60.9,1,3.9,Scooter,2025-03-01 13:37:00,Saturday,1,0,Late
2800,3610,21,Regular,Food Palace,3.1,Indian,485.91,18.94,Card,14.97,Medium,Clear,104.45,1,2.4,Bike,2025-01-25 15:57:00,Saturday,1,0,Late
2801,3050,48,New,Food Palace,3.4,Indian,211.43,21.84,Card,10.8,Low,Rainy,82.55,1,5.0,Bike,2025-01-06 05:20:00,Monday,0,1,Late
2802,2660,49,Regular,Urban Kitchen,3.8,Italian,873.88,23.93,Card,1.74,High,Stormy,19.56,0,0.9,Scooter,2025-02-27 04:07:00,Thursday,0,0,On-Time
2803,3986,57,New,Food Palace,4.5,Indian,331.39,24.23,Cash,5.04,High,Rainy,54.05,1,4.1,Bike,2025-02-18 09:03:00,Tuesday,0,0,Late
2804,1081,46,Premium,Urban Kitchen,4.0,Indian,448.8,32.38,UPI,3.61,Low,Clear,22.96,0,1.8,Cycle,2025-02-23 10:56:00,Sunday,1,0,On-Time
2805,3945,46,Premium,Spicy Hub,4.4,Chinese,835.14,16.62,Cash,2.4,High,Stormy,34.79,0,4.6,Bike,2025-01-11 19:34:00,Saturday,1,0,On-Time
2806,3817,54,New,Urban Kitchen,4.2,Indian,352.43,5.3,UPI,6.68,Medium,Rainy,45.82,1,1.5,Scooter,2025-02-25 05:43:00,Tuesday,0,0,Late
2807,1214,23,Premium,Urban Kitchen,4.1,Fast Food,657.64,27.58,UPI,14.32,Low,Clear,74.75,1,1.0,Cycle,2025-03-07 14:10:00,Friday,0,0,Late
2808,3970,35,Regular,Urban Kitchen,3.3,Indian,462.01,19.29,Cash,10.68,Medium,Stormy,91.88,1,1.6,Bike,2025-01-01 04:32:00,Wednesday,0,0,Late
2809,3111,55,Premium,Food Palace,3.9,Italian,1056.18,34.78,Cash,7.59,Low,Rainy,42.33,0,4.9,Cycle,2025-03-29 18:24:00,Saturday,1,0,On-Time
2810,2201,31,Premium,Food Palace,3.8,Italian,781.15,25.17,Cash,7.67,High,Rainy,59.23,1,1.1,Cycle,2025-01-24 23:24:00,Friday,0,0,Late
2811,4365,27,New,Food Palace,4.7,Fast Food,857.59,26.57,Cash,9.37,Medium,Clear,60.51,1,1.4,Bike,2025-02-22 11:05:00,Saturday,1,0,Late
2812,3922,36,Regular,Spicy Hub,4.1,Fast Food,169.51,38.14,UPI,12.83,Medium,Rainy,94.34,1,1.7,Bike,2025-01-13 15:41:00,Monday,0,0,Late
2813,4494,26,Premium,Spicy Hub,3.2,Fast Food,678.18,18.25,UPI,6.74,Medium,Stormy,53.99,1,4.3,Scooter,2025-01-10 15:32:00,Friday,0,0,Late
2814,1522,32,Regular,Food Palace,3.1,Desserts,194.88,16.37,Card,11.06,High,Stormy,122.39,1,1.4,Scooter,2025-03-12 23:22:00,Wednesday,0,0,Late
2815,4980,41,Regular,Urban Kitchen,3.5,Chinese,780.59,27.39,Card,7.53,Low,Stormy,71.16,1,2.0,Scooter,2025-02-08 14:30:00,Saturday,1,0,Late
2816,2221,23,New,Spicy Hub,3.9,Fast Food,561.32,18.57,Card,2.07,Medium,Stormy,20.14,0,3.0,Scooter,2025-02-18 02:39:00,Tuesday,0,0,On-Time
2817,2056,53,Premium,Urban Kitchen,3.9,Italian,153.55,16.07,Card,2.48,Low,Rainy,24.57,0,0.6,Scooter,2025-02-21 11:03:00,Friday,0,0,On-Time
2818,2015,54,New,Urban Kitchen,3.4,Italian,716.26,11.12,Card,7.91,High,Clear,58.88,1,2.5,Scooter,2025-02-02 08:22:00,Sunday,1,0,Late
2819,4116,26,Premium,Spicy Hub,3.3,Indian,205.73,30.71,UPI,10.32,Low,Rainy,70.85,1,2.7,Bike,2025-01-26 23:48:00,Sunday,1,0,Late
2820,4037,31,Premium,Urban Kitchen,3.9,Desserts,562.54,19.99,UPI,8.4,Low,Rainy,55.18,1,3.6,Cycle,2025-02-18 01:51:00,Tuesday,0,0,Late
